VC:904M BD:May 23 2013 SN:LGR-13-0154
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  02/17/2017 10:08:23.150,    2.13198e+00,    0.00000e+00,    2.15990e+04,    0.00000e+00,    4.16608e+02,    0.00000e+00,    2.17905e+00,    0.00000e+00,    4.25805e+02,    0.00000e+00,    1.40363e+02,    0.00000e+00,    2.19569e+01,    0.00000e+00,    2.76851e+01,    0.00000e+00,    8.86622e+00,    0.00000e+00,    7.99696e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:24.054,    2.13822e+00,    0.00000e+00,    2.23385e+04,    0.00000e+00,    4.20146e+02,    0.00000e+00,    2.18707e+00,    0.00000e+00,    4.29746e+02,    0.00000e+00,    1.40418e+02,    0.00000e+00,    2.19593e+01,    0.00000e+00,    2.76898e+01,    0.00000e+00,    8.85681e+00,    0.00000e+00,    7.98434e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:24.955,    2.13487e+00,    0.00000e+00,    2.19449e+04,    0.00000e+00,    4.16726e+02,    0.00000e+00,    2.18277e+00,    0.00000e+00,    4.26076e+02,    0.00000e+00,    1.40341e+02,    0.00000e+00,    2.19627e+01,    0.00000e+00,    2.76982e+01,    0.00000e+00,    8.87009e+00,    0.00000e+00,    8.00672e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:25.974,    2.13715e+00,    0.00000e+00,    2.20312e+04,    0.00000e+00,    4.18421e+02,    0.00000e+00,    2.18530e+00,    0.00000e+00,    4.27847e+02,    0.00000e+00,    1.40380e+02,    0.00000e+00,    2.19655e+01,    0.00000e+00,    2.76996e+01,    0.00000e+00,    8.87077e+00,    0.00000e+00,    7.99577e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:27.007,    2.13559e+00,    0.00000e+00,    2.19831e+04,    0.00000e+00,    4.21236e+02,    0.00000e+00,    2.18359e+00,    0.00000e+00,    4.30704e+02,    0.00000e+00,    1.40405e+02,    0.00000e+00,    2.19685e+01,    0.00000e+00,    2.77001e+01,    0.00000e+00,    8.86979e+00,    0.00000e+00,    8.00499e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:28.038,    2.13806e+00,    0.00000e+00,    2.20270e+04,    0.00000e+00,    4.25435e+02,    0.00000e+00,    2.18621e+00,    0.00000e+00,    4.35017e+02,    0.00000e+00,    1.40331e+02,    0.00000e+00,    2.19715e+01,    0.00000e+00,    2.77078e+01,    0.00000e+00,    8.87169e+00,    0.00000e+00,    8.01012e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:29.071,    2.14877e+00,    0.00000e+00,    2.19150e+04,    0.00000e+00,    4.29073e+02,    0.00000e+00,    2.19691e+00,    0.00000e+00,    4.38687e+02,    0.00000e+00,    1.40402e+02,    0.00000e+00,    2.19732e+01,    0.00000e+00,    2.77143e+01,    0.00000e+00,    8.85606e+00,    0.00000e+00,    7.98749e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:30.103,    2.14740e+00,    0.00000e+00,    2.20399e+04,    0.00000e+00,    4.29353e+02,    0.00000e+00,    2.19579e+00,    0.00000e+00,    4.39029e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    2.19769e+01,    0.00000e+00,    2.77199e+01,    0.00000e+00,    8.85654e+00,    0.00000e+00,    7.99068e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:31.134,    2.14773e+00,    0.00000e+00,    2.20841e+04,    0.00000e+00,    4.31114e+02,    0.00000e+00,    2.19623e+00,    0.00000e+00,    4.40849e+02,    0.00000e+00,    1.40321e+02,    0.00000e+00,    2.19802e+01,    0.00000e+00,    2.77282e+01,    0.00000e+00,    8.85891e+00,    0.00000e+00,    7.98861e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:33.050,    2.14670e+00,    0.00000e+00,    2.21385e+04,    0.00000e+00,    4.29875e+02,    0.00000e+00,    2.19531e+00,    0.00000e+00,    4.39607e+02,    0.00000e+00,    1.40320e+02,    0.00000e+00,    2.19890e+01,    0.00000e+00,    2.77501e+01,    0.00000e+00,    8.87139e+00,    0.00000e+00,    8.00165e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:33.951,    2.12666e+00,    0.00000e+00,    2.19859e+04,    0.00000e+00,    4.26549e+02,    0.00000e+00,    2.17446e+00,    0.00000e+00,    4.36138e+02,    0.00000e+00,    1.40418e+02,    0.00000e+00,    2.19919e+01,    0.00000e+00,    2.77445e+01,    0.00000e+00,    8.86255e+00,    0.00000e+00,    7.99095e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:34.850,    2.14387e+00,    0.00000e+00,    2.20398e+04,    0.00000e+00,    4.26837e+02,    0.00000e+00,    2.19218e+00,    0.00000e+00,    4.36457e+02,    0.00000e+00,    1.40378e+02,    0.00000e+00,    2.19954e+01,    0.00000e+00,    2.77473e+01,    0.00000e+00,    8.87673e+00,    0.00000e+00,    8.01082e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:35.750,    2.14333e+00,    0.00000e+00,    2.20710e+04,    0.00000e+00,    4.25109e+02,    0.00000e+00,    2.19170e+00,    0.00000e+00,    4.34703e+02,    0.00000e+00,    1.40324e+02,    0.00000e+00,    2.19982e+01,    0.00000e+00,    2.77555e+01,    0.00000e+00,    8.87607e+00,    0.00000e+00,    8.00975e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:36.650,    2.14038e+00,    0.00000e+00,    2.20028e+04,    0.00000e+00,    4.27904e+02,    0.00000e+00,    2.18853e+00,    0.00000e+00,    4.37531e+02,    0.00000e+00,    1.40419e+02,    0.00000e+00,    2.20012e+01,    0.00000e+00,    2.77577e+01,    0.00000e+00,    8.86186e+00,    0.00000e+00,    7.99158e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:37.550,    2.13839e+00,    0.00000e+00,    2.21792e+04,    0.00000e+00,    4.26690e+02,    0.00000e+00,    2.18689e+00,    0.00000e+00,    4.36368e+02,    0.00000e+00,    1.40347e+02,    0.00000e+00,    2.20044e+01,    0.00000e+00,    2.77671e+01,    0.00000e+00,    8.86810e+00,    0.00000e+00,    8.00678e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:38.460,    2.14911e+00,    0.00000e+00,    2.21983e+04,    0.00000e+00,    4.22550e+02,    0.00000e+00,    2.19790e+00,    0.00000e+00,    4.32143e+02,    0.00000e+00,    1.40355e+02,    0.00000e+00,    2.20069e+01,    0.00000e+00,    2.77780e+01,    0.00000e+00,    8.88035e+00,    0.00000e+00,    8.01398e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:39.355,    2.13805e+00,    0.00000e+00,    2.19783e+04,    0.00000e+00,    4.21740e+02,    0.00000e+00,    2.18610e+00,    0.00000e+00,    4.31217e+02,    0.00000e+00,    1.40408e+02,    0.00000e+00,    2.20103e+01,    0.00000e+00,    2.77805e+01,    0.00000e+00,    8.87150e+00,    0.00000e+00,    8.00482e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:40.386,    2.14095e+00,    0.00000e+00,    2.19652e+04,    0.00000e+00,    4.20598e+02,    0.00000e+00,    2.18904e+00,    0.00000e+00,    4.30044e+02,    0.00000e+00,    1.40314e+02,    0.00000e+00,    2.20134e+01,    0.00000e+00,    2.77861e+01,    0.00000e+00,    8.86591e+00,    0.00000e+00,    8.00123e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:41.418,    2.14113e+00,    0.00000e+00,    2.18257e+04,    0.00000e+00,    4.20355e+02,    0.00000e+00,    2.18891e+00,    0.00000e+00,    4.29734e+02,    0.00000e+00,    1.40411e+02,    0.00000e+00,    2.20164e+01,    0.00000e+00,    2.77921e+01,    0.00000e+00,    8.86573e+00,    0.00000e+00,    7.99597e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:42.450,    2.14100e+00,    0.00000e+00,    2.20928e+04,    0.00000e+00,    4.20903e+02,    0.00000e+00,    2.18937e+00,    0.00000e+00,    4.30412e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    2.20187e+01,    0.00000e+00,    2.77996e+01,    0.00000e+00,    8.87866e+00,    0.00000e+00,    8.00748e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:43.484,    2.14540e+00,    0.00000e+00,    2.20414e+04,    0.00000e+00,    4.19575e+02,    0.00000e+00,    2.19375e+00,    0.00000e+00,    4.29032e+02,    0.00000e+00,    1.40322e+02,    0.00000e+00,    2.20218e+01,    0.00000e+00,    2.78062e+01,    0.00000e+00,    8.87799e+00,    0.00000e+00,    8.01205e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:44.515,    2.14643e+00,    0.00000e+00,    2.20023e+04,    0.00000e+00,    4.19418e+02,    0.00000e+00,    2.19472e+00,    0.00000e+00,    4.28854e+02,    0.00000e+00,    1.40415e+02,    0.00000e+00,    2.20249e+01,    0.00000e+00,    2.78078e+01,    0.00000e+00,    8.88239e+00,    0.00000e+00,    8.01559e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:45.546,    2.14556e+00,    0.00000e+00,    2.20298e+04,    0.00000e+00,    4.19194e+02,    0.00000e+00,    2.19389e+00,    0.00000e+00,    4.28637e+02,    0.00000e+00,    1.40372e+02,    0.00000e+00,    2.20285e+01,    0.00000e+00,    2.78106e+01,    0.00000e+00,    8.88588e+00,    0.00000e+00,    8.01674e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:47.446,    2.14888e+00,    0.00000e+00,    2.19831e+04,    0.00000e+00,    4.18950e+02,    0.00000e+00,    2.19718e+00,    0.00000e+00,    4.28367e+02,    0.00000e+00,    1.40370e+02,    0.00000e+00,    2.20366e+01,    0.00000e+00,    2.78198e+01,    0.00000e+00,    8.88192e+00,    0.00000e+00,    8.01777e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:48.350,    2.14958e+00,    0.00000e+00,    2.19158e+04,    0.00000e+00,    4.18067e+02,    0.00000e+00,    2.19775e+00,    0.00000e+00,    4.27434e+02,    0.00000e+00,    1.40343e+02,    0.00000e+00,    2.20400e+01,    0.00000e+00,    2.78233e+01,    0.00000e+00,    8.88204e+00,    0.00000e+00,    8.01536e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:49.250,    2.14875e+00,    0.00000e+00,    2.18169e+04,    0.00000e+00,    4.18385e+02,    0.00000e+00,    2.19668e+00,    0.00000e+00,    4.27717e+02,    0.00000e+00,    1.40426e+02,    0.00000e+00,    2.20425e+01,    0.00000e+00,    2.78245e+01,    0.00000e+00,    8.88001e+00,    0.00000e+00,    8.01452e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:50.146,    2.14898e+00,    0.00000e+00,    2.18298e+04,    0.00000e+00,    4.18176e+02,    0.00000e+00,    2.19694e+00,    0.00000e+00,    4.27509e+02,    0.00000e+00,    1.40373e+02,    0.00000e+00,    2.20452e+01,    0.00000e+00,    2.78282e+01,    0.00000e+00,    8.86678e+00,    0.00000e+00,    8.00869e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:51.050,    2.14461e+00,    0.00000e+00,    2.16022e+04,    0.00000e+00,    4.19833e+02,    0.00000e+00,    2.19196e+00,    0.00000e+00,    4.29102e+02,    0.00000e+00,    1.40331e+02,    0.00000e+00,    2.20484e+01,    0.00000e+00,    2.78325e+01,    0.00000e+00,    8.86967e+00,    0.00000e+00,    8.00151e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:51.950,    2.13436e+00,    0.00000e+00,    2.15556e+04,    0.00000e+00,    4.18691e+02,    0.00000e+00,    2.18138e+00,    0.00000e+00,    4.27915e+02,    0.00000e+00,    1.40422e+02,    0.00000e+00,    2.20510e+01,    0.00000e+00,    2.78306e+01,    0.00000e+00,    8.86777e+00,    0.00000e+00,    8.00003e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:52.864,    2.13618e+00,    0.00000e+00,    2.14932e+04,    0.00000e+00,    4.18628e+02,    0.00000e+00,    2.18310e+00,    0.00000e+00,    4.27824e+02,    0.00000e+00,    1.40376e+02,    0.00000e+00,    2.20537e+01,    0.00000e+00,    2.78348e+01,    0.00000e+00,    8.87021e+00,    0.00000e+00,    8.00418e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:53.759,    2.13853e+00,    0.00000e+00,    2.12492e+04,    0.00000e+00,    4.18609e+02,    0.00000e+00,    2.18496e+00,    0.00000e+00,    4.27697e+02,    0.00000e+00,    1.40343e+02,    0.00000e+00,    2.20566e+01,    0.00000e+00,    2.78422e+01,    0.00000e+00,    8.87279e+00,    0.00000e+00,    7.99271e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:54.791,    2.13295e+00,    0.00000e+00,    2.07736e+04,    0.00000e+00,    4.17323e+02,    0.00000e+00,    2.17820e+00,    0.00000e+00,    4.26176e+02,    0.00000e+00,    1.40426e+02,    0.00000e+00,    2.20613e+01,    0.00000e+00,    2.78406e+01,    0.00000e+00,    8.87432e+00,    0.00000e+00,    8.00173e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:55.823,    2.13549e+00,    0.00000e+00,    2.06347e+04,    0.00000e+00,    4.17465e+02,    0.00000e+00,    2.18048e+00,    0.00000e+00,    4.26260e+02,    0.00000e+00,    1.40384e+02,    0.00000e+00,    2.20647e+01,    0.00000e+00,    2.78451e+01,    0.00000e+00,    8.87330e+00,    0.00000e+00,    8.00229e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:56.855,    2.13919e+00,    0.00000e+00,    2.03286e+04,    0.00000e+00,    4.17549e+02,    0.00000e+00,    2.18358e+00,    0.00000e+00,    4.26214e+02,    0.00000e+00,    1.40333e+02,    0.00000e+00,    2.20675e+01,    0.00000e+00,    2.78531e+01,    0.00000e+00,    8.86593e+00,    0.00000e+00,    7.99969e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:57.886,    2.14003e+00,    0.00000e+00,    2.01614e+04,    0.00000e+00,    4.17836e+02,    0.00000e+00,    2.18406e+00,    0.00000e+00,    4.26434e+02,    0.00000e+00,    1.40429e+02,    0.00000e+00,    2.20701e+01,    0.00000e+00,    2.78554e+01,    0.00000e+00,    8.86424e+00,    0.00000e+00,    7.99660e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:58.918,    2.13849e+00,    0.00000e+00,    1.99907e+04,    0.00000e+00,    4.17827e+02,    0.00000e+00,    2.18211e+00,    0.00000e+00,    4.26350e+02,    0.00000e+00,    1.40376e+02,    0.00000e+00,    2.20729e+01,    0.00000e+00,    2.78593e+01,    0.00000e+00,    8.86895e+00,    0.00000e+00,    7.99540e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:08:59.951,    2.13907e+00,    0.00000e+00,    1.98230e+04,    0.00000e+00,    4.17957e+02,    0.00000e+00,    2.18233e+00,    0.00000e+00,    4.26410e+02,    0.00000e+00,    1.40337e+02,    0.00000e+00,    2.20764e+01,    0.00000e+00,    2.78664e+01,    0.00000e+00,    8.86729e+00,    0.00000e+00,    7.99688e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:01.850,    2.14067e+00,    0.00000e+00,    1.96289e+04,    0.00000e+00,    4.18047e+02,    0.00000e+00,    2.18353e+00,    0.00000e+00,    4.26417e+02,    0.00000e+00,    1.40340e+02,    0.00000e+00,    2.20847e+01,    0.00000e+00,    2.78819e+01,    0.00000e+00,    8.86712e+00,    0.00000e+00,    7.99874e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:02.754,    2.14343e+00,    0.00000e+00,    1.93986e+04,    0.00000e+00,    4.17698e+02,    0.00000e+00,    2.18583e+00,    0.00000e+00,    4.25961e+02,    0.00000e+00,    1.40428e+02,    0.00000e+00,    2.20874e+01,    0.00000e+00,    2.78799e+01,    0.00000e+00,    8.86427e+00,    0.00000e+00,    8.00065e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:03.646,    2.13881e+00,    0.00000e+00,    1.92939e+04,    0.00000e+00,    4.17119e+02,    0.00000e+00,    2.18088e+00,    0.00000e+00,    4.25325e+02,    0.00000e+00,    1.40380e+02,    0.00000e+00,    2.20907e+01,    0.00000e+00,    2.78829e+01,    0.00000e+00,    8.87096e+00,    0.00000e+00,    8.00808e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:04.546,    2.13652e+00,    0.00000e+00,    1.92727e+04,    0.00000e+00,    4.17377e+02,    0.00000e+00,    2.17851e+00,    0.00000e+00,    4.25579e+02,    0.00000e+00,    1.40336e+02,    0.00000e+00,    2.20933e+01,    0.00000e+00,    2.78898e+01,    0.00000e+00,    8.87628e+00,    0.00000e+00,    8.00804e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:05.446,    2.13665e+00,    0.00000e+00,    1.89093e+04,    0.00000e+00,    4.16942e+02,    0.00000e+00,    2.17783e+00,    0.00000e+00,    4.24978e+02,    0.00000e+00,    1.40428e+02,    0.00000e+00,    2.20966e+01,    0.00000e+00,    2.78895e+01,    0.00000e+00,    8.87554e+00,    0.00000e+00,    8.00569e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:06.347,    2.13930e+00,    0.00000e+00,    1.86779e+04,    0.00000e+00,    4.17287e+02,    0.00000e+00,    2.18002e+00,    0.00000e+00,    4.25229e+02,    0.00000e+00,    1.40371e+02,    0.00000e+00,    2.20992e+01,    0.00000e+00,    2.78925e+01,    0.00000e+00,    8.87318e+00,    0.00000e+00,    8.00657e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:07.258,    2.13694e+00,    0.00000e+00,    1.84486e+04,    0.00000e+00,    4.18322e+02,    0.00000e+00,    2.17711e+00,    0.00000e+00,    4.26185e+02,    0.00000e+00,    1.40340e+02,    0.00000e+00,    2.21020e+01,    0.00000e+00,    2.78999e+01,    0.00000e+00,    8.87604e+00,    0.00000e+00,    8.00573e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:08.154,    2.13823e+00,    0.00000e+00,    1.78684e+04,    0.00000e+00,    4.17986e+02,    0.00000e+00,    2.17713e+00,    0.00000e+00,    4.25591e+02,    0.00000e+00,    1.40429e+02,    0.00000e+00,    2.21049e+01,    0.00000e+00,    2.79016e+01,    0.00000e+00,    8.87510e+00,    0.00000e+00,    8.00819e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:09.170,    2.15007e+00,    0.00000e+00,    1.79663e+04,    0.00000e+00,    4.20479e+02,    0.00000e+00,    2.18941e+00,    0.00000e+00,    4.28171e+02,    0.00000e+00,    1.40371e+02,    0.00000e+00,    2.21074e+01,    0.00000e+00,    2.79007e+01,    0.00000e+00,    8.86883e+00,    0.00000e+00,    8.00304e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:10.203,    2.15350e+00,    0.00000e+00,    1.76982e+04,    0.00000e+00,    4.21106e+02,    0.00000e+00,    2.19230e+00,    0.00000e+00,    4.28693e+02,    0.00000e+00,    1.40343e+02,    0.00000e+00,    2.21107e+01,    0.00000e+00,    2.79039e+01,    0.00000e+00,    8.86693e+00,    0.00000e+00,    7.99715e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:11.235,    2.14135e+00,    0.00000e+00,    1.71998e+04,    0.00000e+00,    4.18596e+02,    0.00000e+00,    2.17883e+00,    0.00000e+00,    4.25922e+02,    0.00000e+00,    1.40430e+02,    0.00000e+00,    2.21128e+01,    0.00000e+00,    2.79009e+01,    0.00000e+00,    8.87610e+00,    0.00000e+00,    8.00797e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:12.266,    2.14204e+00,    0.00000e+00,    1.71282e+04,    0.00000e+00,    4.19560e+02,    0.00000e+00,    2.17937e+00,    0.00000e+00,    4.26871e+02,    0.00000e+00,    1.40375e+02,    0.00000e+00,    2.21157e+01,    0.00000e+00,    2.79016e+01,    0.00000e+00,    8.87738e+00,    0.00000e+00,    8.00472e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:13.302,    2.15255e+00,    0.00000e+00,    1.67696e+04,    0.00000e+00,    4.20189e+02,    0.00000e+00,    2.18927e+00,    0.00000e+00,    4.27355e+02,    0.00000e+00,    1.40340e+02,    0.00000e+00,    2.21184e+01,    0.00000e+00,    2.79079e+01,    0.00000e+00,    8.87078e+00,    0.00000e+00,    8.00404e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:14.335,    2.15779e+00,    0.00000e+00,    1.63867e+04,    0.00000e+00,    4.23485e+02,    0.00000e+00,    2.19374e+00,    0.00000e+00,    4.30541e+02,    0.00000e+00,    1.40428e+02,    0.00000e+00,    2.21218e+01,    0.00000e+00,    2.79060e+01,    0.00000e+00,    8.85407e+00,    0.00000e+00,    7.98473e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:16.246,    2.15657e+00,    0.00000e+00,    1.59894e+04,    0.00000e+00,    4.23385e+02,    0.00000e+00,    2.19161e+00,    0.00000e+00,    4.30265e+02,    0.00000e+00,    1.40432e+02,    0.00000e+00,    2.21297e+01,    0.00000e+00,    2.79149e+01,    0.00000e+00,    8.85237e+00,    0.00000e+00,    7.98566e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:17.146,    2.15712e+00,    0.00000e+00,    1.57137e+04,    0.00000e+00,    4.23865e+02,    0.00000e+00,    2.19156e+00,    0.00000e+00,    4.30631e+02,    0.00000e+00,    1.40374e+02,    0.00000e+00,    2.21330e+01,    0.00000e+00,    2.79154e+01,    0.00000e+00,    8.85080e+00,    0.00000e+00,    7.98472e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:18.047,    2.15766e+00,    0.00000e+00,    1.55555e+04,    0.00000e+00,    4.23631e+02,    0.00000e+00,    2.19175e+00,    0.00000e+00,    4.30324e+02,    0.00000e+00,    1.40344e+02,    0.00000e+00,    2.21359e+01,    0.00000e+00,    2.79230e+01,    0.00000e+00,    8.85227e+00,    0.00000e+00,    7.98648e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:18.946,    2.15736e+00,    0.00000e+00,    1.57534e+04,    0.00000e+00,    4.21911e+02,    0.00000e+00,    2.19189e+00,    0.00000e+00,    4.28664e+02,    0.00000e+00,    1.40430e+02,    0.00000e+00,    2.21382e+01,    0.00000e+00,    2.79219e+01,    0.00000e+00,    8.86633e+00,    0.00000e+00,    7.99305e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:19.846,    2.16075e+00,    0.00000e+00,    1.54917e+04,    0.00000e+00,    4.23667e+02,    0.00000e+00,    2.19475e+00,    0.00000e+00,    4.30333e+02,    0.00000e+00,    1.40383e+02,    0.00000e+00,    2.21409e+01,    0.00000e+00,    2.79255e+01,    0.00000e+00,    8.85534e+00,    0.00000e+00,    7.98489e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:20.746,    2.16122e+00,    0.00000e+00,    1.52108e+04,    0.00000e+00,    4.24145e+02,    0.00000e+00,    2.19460e+00,    0.00000e+00,    4.30696e+02,    0.00000e+00,    1.40332e+02,    0.00000e+00,    2.21445e+01,    0.00000e+00,    2.79319e+01,    0.00000e+00,    8.85335e+00,    0.00000e+00,    7.98503e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:21.654,    2.15882e+00,    0.00000e+00,    1.51380e+04,    0.00000e+00,    4.21144e+02,    0.00000e+00,    2.19200e+00,    0.00000e+00,    4.27617e+02,    0.00000e+00,    1.40428e+02,    0.00000e+00,    2.21471e+01,    0.00000e+00,    2.79311e+01,    0.00000e+00,    8.86983e+00,    0.00000e+00,    7.99631e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:22.551,    2.14938e+00,    0.00000e+00,    1.48191e+04,    0.00000e+00,    4.19978e+02,    0.00000e+00,    2.18171e+00,    0.00000e+00,    4.26295e+02,    0.00000e+00,    1.40382e+02,    0.00000e+00,    2.21502e+01,    0.00000e+00,    2.79336e+01,    0.00000e+00,    8.86893e+00,    0.00000e+00,    8.00427e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:23.574,    2.14653e+00,    0.00000e+00,    1.45770e+04,    0.00000e+00,    4.18633e+02,    0.00000e+00,    2.17828e+00,    0.00000e+00,    4.24826e+02,    0.00000e+00,    1.40336e+02,    0.00000e+00,    2.21535e+01,    0.00000e+00,    2.79368e+01,    0.00000e+00,    8.87515e+00,    0.00000e+00,    8.01404e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:24.607,    2.14706e+00,    0.00000e+00,    1.45535e+04,    0.00000e+00,    4.20131e+02,    0.00000e+00,    2.17877e+00,    0.00000e+00,    4.26335e+02,    0.00000e+00,    1.40424e+02,    0.00000e+00,    2.21555e+01,    0.00000e+00,    2.79358e+01,    0.00000e+00,    8.87658e+00,    0.00000e+00,    8.00507e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:25.638,    2.16205e+00,    0.00000e+00,    1.47274e+04,    0.00000e+00,    4.20384e+02,    0.00000e+00,    2.19437e+00,    0.00000e+00,    4.26667e+02,    0.00000e+00,    1.40386e+02,    0.00000e+00,    2.21588e+01,    0.00000e+00,    2.79378e+01,    0.00000e+00,    8.87628e+00,    0.00000e+00,    8.01409e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:26.670,    2.15800e+00,    0.00000e+00,    1.44019e+04,    0.00000e+00,    4.20840e+02,    0.00000e+00,    2.18953e+00,    0.00000e+00,    4.26990e+02,    0.00000e+00,    1.40331e+02,    0.00000e+00,    2.21616e+01,    0.00000e+00,    2.79431e+01,    0.00000e+00,    8.86532e+00,    0.00000e+00,    7.99742e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:27.703,    2.15897e+00,    0.00000e+00,    1.41961e+04,    0.00000e+00,    4.19539e+02,    0.00000e+00,    2.19006e+00,    0.00000e+00,    4.25580e+02,    0.00000e+00,    1.40428e+02,    0.00000e+00,    2.21638e+01,    0.00000e+00,    2.79414e+01,    0.00000e+00,    8.86304e+00,    0.00000e+00,    7.99744e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:28.735,    2.15824e+00,    0.00000e+00,    1.43073e+04,    0.00000e+00,    4.22914e+02,    0.00000e+00,    2.18957e+00,    0.00000e+00,    4.29053e+02,    0.00000e+00,    1.40384e+02,    0.00000e+00,    2.21677e+01,    0.00000e+00,    2.79423e+01,    0.00000e+00,    8.86127e+00,    0.00000e+00,    7.99529e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:30.646,    2.15660e+00,    0.00000e+00,    1.42178e+04,    0.00000e+00,    4.20232e+02,    0.00000e+00,    2.18770e+00,    0.00000e+00,    4.26293e+02,    0.00000e+00,    1.40390e+02,    0.00000e+00,    2.21758e+01,    0.00000e+00,    2.79492e+01,    0.00000e+00,    8.87160e+00,    0.00000e+00,    8.00162e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 10:09:31.546,    2.15332e+00,    0.00000e+00,    1.41069e+04,    0.00000e+00,    4.21259e+02,    0.00000e+00,    2.18413e+00,    0.00000e+00,    4.27286e+02,    0.00000e+00,    1.40330e+02,    0.00000e+00,    2.21793e+01,    0.00000e+00,    2.79516e+01,    0.00000e+00,    8.87352e+00,    0.00000e+00,    8.00228e+00,    0.00000e+00,              3,       Disabled
